beta,sigma,rho,gammaA,gammaM,gammaH,gammaC,delta1,delta2,delta3,m,epsilon,x1,x2,x3,d,E0
1.49767257113786,0.49707214424393,0.462277231079056,0.149179153196693,0.197947086941773,0.241759358849339,0.268839843392696,0.153181273164188,0.160188244664667,0.106514819915977,0.114261698122704,0.105652062424607,0.274017613181278,0.276254341352222,0.608477203543017,0.39686051849692,202.293739951639
1.44134014616184,0.367056404296185,0.344214819007743,0.255662934813137,0.197503079625691,0.13429284064222,0.289665362512497,0.0570051209469295,0.124101374314965,0.503216135820795,0.128932221134762,0.273053744516677,0.170559537390244,0.219799636667953,0.367259574510769,0.375414533588776,312.605389803737
1.36586970546808,0.403823344034064,0.280110518247987,0.207379632447332,0.206182129822329,0.159846088654133,0.213562271823687,0.110163121566238,0.0907923643678158,0.774817063417998,0.103787408612901,0.188564834101795,0.153503883360706,0.26489956280086,0.546644031296083,0.399554689869969,216.970873733991
1.4920558309858,0.490099314185298,0.317301850980159,0.268585079748564,0.306686429867771,0.255329223273105,0.323111576949431,0.130423297529415,0.232209293428795,0.414022738438518,0.151717873880853,0.171571913769124,0.0848602983145681,0.237389362919965,0.224722626741659,0.396977460251602,175.592016157037
1.36778004518933,0.480504473033684,0.419708979246843,0.210335779703397,0.273351876491016,0.236806596522039,0.214547682239139,0.0529104602078526,0.0887653414138183,0.857909210550823,0.221179242875115,0.144166439686608,0.118874633707072,0.254483107380811,0.630487192409861,0.381437030563433,362.81284825664
1.49595650305637,0.390430481526124,0.315854249474173,0.170984240638988,0.319062643103091,0.167798978099364,0.155672850244551,0.074790870268942,0.0658812875227318,0.190694672471567,0.238757669966019,0.173867183986125,0.0528716747789119,0.263267482397946,0.335516832716388,0.322576008591631,321.04797530536
1.16132620527245,0.422541485190905,0.320140949060254,0.194944609420839,0.301159386389011,0.237102973419922,0.239794252375929,0.0619743400767828,0.189627518254808,0.641521751398716,0.139047629006533,0.178937779892114,0.121038262988906,0.270117536888196,0.794046820659766,0.394652309726584,352.099857951914
1.38637799366811,0.355754427464392,0.396012788334761,0.307121756894741,0.166342332577347,0.187681816272999,0.20665598998048,0.0647091188993206,0.126790995154478,0.90497626367206,0.210516039709028,0.268705429320868,0.0715743994138343,0.299624627824584,0.670410267682774,0.379185179419265,411.478072025943
1.49760524353588,0.465046418436188,0.263949654441745,0.327673442896308,0.245704578968753,0.274577192233947,0.230727736480747,0.107634435389234,0.155073774654089,0.227956746621481,0.159718587049201,0.118002434377455,0.178880487043657,0.239196626799456,0.720250766798538,0.359901231963011,186.79879362904
1.44418331276597,0.288302141820552,0.293067034998716,0.192548274894541,0.2276772763018,0.202768460243282,0.161717176132502,0.133040571184536,0.230116342409077,0.96325304062461,0.208199184576079,0.14554938571165,0.0809091557911901,0.240643268140803,0.301672537168884,0.386205550892289,288.846922131741
1.23957635653498,0.3815553944986,0.39031330076649,0.125973102313465,0.13385992110547,0.300946400184882,0.22023303537251,0.076250956086903,0.169263069621456,0.165808903117992,0.131132909728712,0.113212679295066,0.216004599264769,0.268980194822651,0.249279785744696,0.353981260605246,364.342535993175
1.40467052014146,0.41336053533412,0.38028357797864,0.262794821686105,0.226235948758871,0.17470727618937,0.176403061978524,0.0885499795601741,0.188033676599945,0.993340558117091,0.0808099003350634,0.209805472893093,0.162543387676858,0.281824203499082,0.490210495392883,0.353437239756208,356.203576873759
1.26899514480169,0.476791686344259,0.477565402947799,0.140699176552177,0.321454570167865,0.159826430470234,0.211916485562355,0.0745373666121908,0.177943934377502,0.883187546254159,0.196640172802989,0.226744053181884,0.196269697682662,0.244342887891023,0.48338937565085,0.366439964093085,465.718463543724
1.06308195752535,0.384829074671309,0.264881030584324,0.285850852071938,0.127561052498365,0.265667531677,0.313434162851541,0.0713278248775732,0.121330220498284,0.368000905080312,0.134662884516627,0.242599925139246,0.175790384360269,0.237757951198151,0.753590239962536,0.383625563572073,389.682704561105
1.41711393420504,0.339450720454283,0.443976483250579,0.146401179807415,0.229241814311858,0.155819273296142,0.260846925037429,0.0590558720741822,0.174826253023721,0.576123690428416,0.195494544141901,0.198819532751476,0.112688280843308,0.29063765643984,0.679298202914737,0.384833238934891,382.296746789881
1.45164433646025,0.310873492812793,0.370125362239758,0.127290353734566,0.142294339586502,0.300977760294421,0.318597305325634,0.132780956836812,0.0674834386746761,0.347099659845612,0.198066896209862,0.153124818964987,0.234589304952896,0.209166034224156,0.28989317134028,0.357965200860029,295.247001043845
1.44940412235542,0.381199551696365,0.479528321101239,0.174238655334834,0.177064850839865,0.270035811919833,0.228957837861984,0.052059482388931,0.210337778613861,0.8613138606871,0.122011130732994,0.142086760794417,0.141315247426013,0.261817031912301,0.491157101213243,0.363550979728469,400.750303205645
1.46471614493936,0.442931698159135,0.267092908868027,0.134441867829789,0.187958440844372,0.285969306784545,0.267051310637049,0.129788918839383,0.139486582823019,0.320397672781963,0.220889181471548,0.159306053979767,0.29527771729476,0.215274351541412,0.21672786898941,0.347421787661365,209.925432256344
1.14691687365445,0.315090733605248,0.265446361500893,0.15799390490922,0.302288847459615,0.167732217792704,0.27775388748512,0.073881549084874,0.180571552628619,0.834333206020081,0.0972962372391099,0.283833263783999,0.0667759140954378,0.20151657493453,0.273932305844531,0.377698181323106,416.118297979913
1.30867913794176,0.284292439310516,0.346877539992205,0.254665358338676,0.143508953013636,0.266865667720854,0.190091732355273,0.103739642435537,0.134738443537905,0.373866679021638,0.134752808937477,0.227788154068062,0.247703878370901,0.225886906372187,0.460731781420667,0.390929064917363,375.177791144304
1.06826408063269,0.4507807376737,0.375176019353198,0.227696579743684,0.19527059245519,0.175261731317107,0.18121263831634,0.0611766992316808,0.12788079370587,0.393488463785485,0.105891056489398,0.101948581979163,0.199057801976307,0.273870889997461,0.407802509060628,0.386346943667367,371.504939623099
1.40675972243969,0.469200192858156,0.467757925338848,0.145175317468361,0.170750464402968,0.237683869564474,0.189003393733251,0.106565386107657,0.0700591172986086,0.519658788376976,0.185549672524461,0.146917605099587,0.181852384963726,0.29699852270652,0.79770955766547,0.334481823972254,351.058326173908
1.18187076039008,0.340043685457263,0.354383035875415,0.133042616818197,0.298830476917456,0.135089754311679,0.13858098338357,0.0845041475065341,0.206376226254536,0.942087754749028,0.177905663342773,0.250306909292354,0.182332901811664,0.238451989769605,0.535646503805107,0.381955084720355,461.72882798535
1.45687851135145,0.280895603016098,0.43007950650177,0.159995809008132,0.201350531642639,0.309041608182612,0.189040495208046,0.122579442102437,0.197312859015627,0.912207311131009,0.189405619144855,0.264387389074052,0.200453129849876,0.232628292008638,0.317446842466606,0.39912329878083,479.942916551954
1.48045004474734,0.36897835719889,0.345817604168589,0.309117449824316,0.129828059951193,0.150731518160559,0.309202507885385,0.154243880236463,0.184333368507953,0.170099260368691,0.109785396833527,0.151381340074219,0.199212199314864,0.293844123026091,0.225138604343005,0.370416100265287,270.072408893105
1.43689685319378,0.206743369158725,0.349201198741704,0.232642823829419,0.244210651213259,0.309602496044533,0.132513458644986,0.105996730410071,0.117557236690314,0.936341932902385,0.182832884652816,0.137722041996792,0.070148071616901,0.22529067890102,0.721669703634125,0.396960231167315,497.093337961068
1.26250683619052,0.397513046328583,0.273277013221852,0.246159199099828,0.185104852663416,0.15526946806768,0.201597488688784,0.0937430631699541,0.100722577531342,0.311300090841367,0.230043182791277,0.146971453729119,0.232532548009626,0.215710549658239,0.523174024642847,0.346691545776734,304.542426743646
1.4158973756493,0.29434546609126,0.352540308914271,0.2961497542368,0.131112901088932,0.13528161431105,0.155603882008105,0.0940010954478255,0.118181927136106,0.369375909166467,0.18832936522033,0.123948360969594,0.0631827741564241,0.297492542727525,0.756080951892625,0.332552750567298,418.111522151982
1.23762818145639,0.30244680762894,0.325335181827325,0.238914849243571,0.261206747829746,0.264598045414413,0.328668662341628,0.106121829546405,0.236730547813475,0.364255787555236,0.167043423444637,0.1384140775959,0.26467388039123,0.255283343412482,0.318338590048925,0.399887996216182,366.03405632251
1.33079348620242,0.384568396696612,0.288263699062319,0.12559634660501,0.278405052409852,0.271817480537144,0.128286048685963,0.0975845785614347,0.162323243080466,0.51653369725004,0.212704610487894,0.295601785768246,0.187612815335663,0.290286926356501,0.310620123878485,0.326282935850501,384.100385559855
1.46931685765517,0.274248000348102,0.444018129211089,0.142303932954963,0.188301709467917,0.272434155306601,0.306996568746461,0.12166413913954,0.181715859152979,0.83231118035807,0.219589543554302,0.1548174472795,0.0638420502926669,0.232205212481308,0.207274873783751,0.388860214505328,450.996646965164
1.45429022901118,0.257175929348899,0.304235865924782,0.146585558431284,0.263422121772162,0.228177358109745,0.304457508368279,0.101862154223501,0.235859382254929,0.191293666115765,0.243190215476441,0.103124444008937,0.270595915800424,0.252211365343502,0.340379284396521,0.310752766673203,377.26041865001
1.30004213862008,0.44452329163011,0.34025593192172,0.29344303232293,0.315596923739633,0.141054340328142,0.200276081132604,0.0694263903149198,0.167121499470755,0.373350285522233,0.15089279450593,0.100598215085854,0.194281672249097,0.290861749427215,0.781847937809045,0.314715068764719,363.395183658959
1.45275204161353,0.468327667391066,0.416548241992891,0.263666986522633,0.164947561774214,0.250558127510478,0.288656684001646,0.0520084346213705,0.0722019355738611,0.810633720759873,0.2254333140354,0.176528097971099,0.140613348958647,0.291127744569987,0.367269302801284,0.291487392473991,425.810902464861
1.38836087197772,0.483986974710676,0.254001803604399,0.192521222504691,0.268041838477912,0.260934678101529,0.146366821255548,0.109312096665816,0.161671677460187,0.845786061808735,0.204316670080567,0.141511166697454,0.184785583075014,0.24797942060259,0.616051070862309,0.329829517666351,183.055124575471
1.32015752719368,0.277185846221696,0.324315194603256,0.237919942352062,0.252364788227792,0.266298161801856,0.128792628475628,0.0997986948168785,0.148489394109981,0.787905313560641,0.190460780661478,0.186552118551928,0.0730989534497168,0.248282033065562,0.728543260198588,0.346253158704815,425.590973671339
1.40966866127431,0.240193666823127,0.283732816512175,0.169975354308623,0.152817983687635,0.232982277392324,0.150387818151495,0.14730178310956,0.13007770297722,0.71557583220359,0.132137270947528,0.144945078391125,0.24693506909884,0.250032221384217,0.580316257295678,0.33421072134543,363.973774387181
1.28674826435924,0.227852312077165,0.35246587635588,0.243729993741124,0.258863332967994,0.280153974628715,0.261456814811377,0.102794082110795,0.193581654924307,0.791278910325979,0.216302529116748,0.116937048612062,0.215139458826599,0.209443228739781,0.735819377022235,0.365045618263237,492.465528240762
