beta,sigma,rho,gammaA,gammaM,gammaH,gammaC,delta1,delta2,delta3,m,epsilon,x1,x2,x3,d,E0
0.445907063826366,0.342086860332918,0.364107034760264,0.182013518715963,0.160106961204526,0.178865368240562,0.193026908374935,0.700990256967535,0.155937965639442,0.367611897280726,0.0985164100272052,0.100187612517145,0.0747559446618294,0.250828161350409,0.534372605632121,0.263762409637704,24.4247937459631
0.237863081520149,0.339246644788616,0.464187547178712,0.148403377175657,0.159952423593143,0.230123581083745,0.298123519977905,0.72721647973634,0.170485917635822,0.126933751985884,0.123792641430276,0.118915842516079,0.129564191773566,0.268646656631255,0.453122609538654,0.343558042564567,145.567854718856
1.22988107897708,0.175059768315641,0.309170968333095,0.255387796569224,0.227893196268759,0.292440044375566,0.309359648621721,0.652799667911841,0.0959957154124773,0.692724608091961,0.174047398553747,0.292896274855137,0.268208676328491,0.248147112951339,0.360401569769237,0.28778622574234,365.508483211879
0.359587339384251,0.371124152403548,0.384674366584663,0.180573764310713,0.163785541746964,0.196658815802025,0.160756985403532,0.402794040301729,0.188979860177146,0.47772857847411,0.193068338906252,0.141292367955433,0.0876389499664916,0.216788655222203,0.578556093329997,0.39452520258814,144.779221333482
0.628955669084008,0.48917479110548,0.333101364456442,0.263332726802316,0.283908383909496,0.326303659750888,0.190620828748083,0.826714083662753,0.151753899953646,0.832269868001091,0.230689368721207,0.223714275614071,0.194427706192723,0.287377824985322,0.530332812164174,0.262509817982943,439.459312327506
1.43756503944089,0.3758671782334,0.444546314640728,0.189674181240096,0.22105784069695,0.150566634657648,0.182315315775408,0.711999729545804,0.148934748253081,0.529746159483433,0.190408925266535,0.298912250783428,0.236492071693403,0.246152469713314,0.541458489349335,0.160752459653436,416.545168166717
0.919459050896324,0.460683208342417,0.404660354736183,0.282441424549613,0.285602274889937,0.284913257817094,0.222494667206114,0.706700976515358,0.217358474277191,0.939165765913302,0.238433679051046,0.103966126475027,0.129031904709411,0.247584991378396,0.27184999394574,0.223612568468828,184.503998753424
1.40439293430678,0.339958339148614,0.389465286726804,0.214027309214357,0.188339359220675,0.162355206222629,0.276772844908354,0.580526238635976,0.232618939573171,0.289928266150081,0.220190593236133,0.178271739329089,0.236332621621517,0.240089003294853,0.375514164913608,0.153393434188571,13.7209806032867
0.417771130066088,0.297725483406384,0.354095971355626,0.30837071536464,0.283971500887862,0.21467822324279,0.179649421831982,0.525696970600932,0.199170807560605,0.737765696061109,0.229386299236678,0.180336734118406,0.160732665346116,0.23884304251471,0.434448084469429,0.363177629675956,340.325296406548
0.866634119777213,0.37066761404784,0.349821593313643,0.148516414072842,0.215962073910303,0.153266426368303,0.316762237449371,0.681100830769793,0.0996494488958504,0.776426651039364,0.19703622314959,0.259361890767756,0.102192453137316,0.238944424271499,0.639792034980576,0.274651284509143,65.0349820703283
0.592757473793812,0.341566353321426,0.261975790583801,0.166913309070162,0.181584557178339,0.166659715849873,0.199704434816157,0.771162023864109,0.154663877505005,0.377635402387585,0.108952882121081,0.29144354501113,0.121737015105588,0.206168868778701,0.611961565257906,0.213721853518951,221.129185533317
1.01255109624328,0.285364590521334,0.496740221621698,0.15685702167176,0.157906650688715,0.147259485047039,0.287170769673153,0.715135302782973,0.196721660436021,0.730124570199333,0.0824664391521195,0.235780916097355,0.190798349103975,0.223457975730289,0.272979612784653,0.202768816120336,139.45165373736
1.28485188810373,0.456463883804694,0.4517800274636,0.298665950670785,0.236560087033775,0.296494191910216,0.212165696959138,0.612988687225518,0.19211038019856,0.318264213006144,0.113187574214005,0.149899066959623,0.123815531494398,0.217804515000493,0.681179280718664,0.113427642074477,199.574225467115
0.549873166815616,0.311630592238376,0.328738120816134,0.279534539147433,0.198128486018383,0.191594065565591,0.175677585582765,0.612174963204542,0.143915905325464,0.512451194596449,0.206433236313782,0.153179072212048,0.155353738090482,0.213239669997814,0.599328436878229,0.210429358329847,454.965399023619
0.83688746544507,0.170438957468109,0.49744696407937,0.127566867723391,0.23066130595915,0.220340302425994,0.247534207935533,0.613291384510916,0.242773063803476,0.776969656240277,0.164759693589732,0.200015338646735,0.290174901416702,0.236753801908509,0.616026329256107,0.103804811346125,18.6792317907455
0.647134997760008,0.357736332866716,0.371936326670421,0.194212737396106,0.315783137427621,0.221345989851477,0.231008589415317,0.641822755463481,0.248688084687219,0.469648738059023,0.155180316780088,0.248101391221874,0.227298401149461,0.249292235926305,0.488322433036132,0.301257432334854,331.539387244296
1.3274612637224,0.340077983821714,0.485024967996286,0.240773844595208,0.284416906801691,0.183727954953823,0.282343153202182,0.759178589725614,0.182590337205935,0.87254986533969,0.203810655690625,0.263800268282234,0.0719712390342342,0.273514571484397,0.241196559180864,0.213622307475277,269.089121529737
0.370892992654504,0.34405993994996,0.275983723836727,0.213970130648641,0.144512536909637,0.134369101941189,0.321623032919841,0.459193348039534,0.0850631802822057,0.253606633233156,0.135287285806723,0.265435879676699,0.241412304659801,0.222560815692739,0.56602613860399,0.243543285272679,497.355606327643
0.866134689179162,0.450874753963316,0.311881541561931,0.194384063479267,0.283599133787828,0.268427419599592,0.213899989335103,0.601206822396715,0.188808614286662,0.583545010681529,0.245652130000778,0.122481937757497,0.0809400726822872,0.221157371809957,0.60952949676972,0.234657349241242,26.796236854605
