beta,sigma,rho,gammaA,gammaM,gammaH,gammaC,delta1,delta2,delta3,m,epsilon,x1,x2,x3,d,E0
1.12155955835967,0.266612086445671,0.491935231453106,0.131228464969114,0.251767894841108,0.156276364292488,0.12711205775447,0.624938668652469,0.162244795825948,0.480002622890099,0.147849730478035,0.282254936727597,0.27024686503299,0.218778529289751,0.225897134902025,0.209945996983318,167.144302098717
0.932128236145762,0.367852524351125,0.420565939622594,0.196236286781704,0.326220601659331,0.220614892565405,0.183612524059783,0.6880896918836,0.0916450500465333,0.231522949981245,0.125632083040929,0.154671644363308,0.121229318067655,0.241982082862349,0.591392542287946,0.238397332813735,114.877035343111
1.01421188605269,0.317264690953192,0.338154825391081,0.230372292685831,0.291491439654928,0.282412283500171,0.199852480512482,0.658219618820673,0.201763440694664,0.556297520924139,0.154695202434194,0.17873677414369,0.113936550158357,0.262342992217458,0.329562940824288,0.215195213452418,483.014018453354
0.89033092226666,0.41899309042316,0.42014109553869,0.285543268337622,0.190061645184925,0.286829084880025,0.215089135245636,0.774995663431081,0.0784954980283046,0.278615815550995,0.241260914662191,0.169401404998966,0.235023988284751,0.230434111221019,0.751956834982218,0.254813695387781,133.743018174344
0.924087684679511,0.30207995843558,0.40166906528561,0.221739046097093,0.204889863626659,0.259358131409256,0.32923577248311,0.840076625406058,0.218306800878057,0.678905211824406,0.133183578455853,0.26803446320626,0.206395880378702,0.289171284252004,0.428412736885624,0.233257863904634,27.1779819934096
0.78811217990318,0.221342358922706,0.409233176867981,0.290396948774984,0.241699143755762,0.276475239508032,0.265053349799358,0.612704621351203,0.104834308362141,0.228638833774923,0.10091973387186,0.215743071900567,0.129618427705552,0.296675392739389,0.762797236644912,0.293471537713896,178.473137186027
0.654293689563523,0.420567767333953,0.466159024265677,0.252751793648374,0.292132293791963,0.266434484398146,0.290899765592132,0.607071159404807,0.151607892220293,0.786702499605165,0.211113096455989,0.23156871710048,0.0594333642165618,0.235195372671898,0.634439743094777,0.378203441683614,387.2064342296
0.368280674222933,0.336861470201595,0.330153571410369,0.137345787218028,0.197248096596547,0.137508983552714,0.216176425400946,0.682186742853033,0.185103830677321,0.726425755314429,0.203183864273919,0.267222422703634,0.0930332970866254,0.265468490787405,0.663916580499537,0.368979886423225,346.537816556101
1.11608943875012,0.201714127178627,0.447757553380419,0.205648394705774,0.294414876618569,0.311290150150771,0.291324807853294,0.555600126536684,0.157535137502976,0.578404091594772,0.23078851035879,0.101698647710309,0.178462077397518,0.222874029537789,0.728295994924651,0.355317801018816,427.154859316842
0.666198182772954,0.321861625426263,0.444399641294517,0.195407120924255,0.150204785052128,0.298549786816238,0.287549082168241,0.623264423678105,0.0863182592343332,0.615113356591029,0.108735793284523,0.251150516110074,0.26282128394875,0.223369376093486,0.697014913371448,0.262269014387557,459.094426936007
