beta,sigma,rho,gammaA,gammaM,gammaH,gammaC,delta1,delta2,delta3,m,epsilon,x1,x2,x3,d,E0
1.43205550116246,0.317086652501815,0.373954514232963,0.301945499807381,0.290644783825026,0.137682890158299,0.324224761302787,0.26949906118684,0.153737173153201,0.753962834670968,0.0945792431821178,0.116055726292748,0.232484473649657,0.242764395947081,0.490850021163502,0.338628280926621,447.568853499687
0.928566909161972,0.43543895180829,0.279757053778281,0.284350258183409,0.217315856288569,0.265299037741256,0.188451848694155,0.7155418923098,0.0626813410428239,0.33401287684097,0.113655410332313,0.214407324284739,0.165354193068293,0.278254515364195,0.757424193567458,0.394768581472016,78.6863716382228
1.33393503909978,0.32002663731961,0.346356362609749,0.199298611703755,0.320941215848754,0.234179570976606,0.187412031279785,0.492488198761278,0.144573132467741,0.288358477919714,0.0985805588239225,0.175898206078172,0.187124695057979,0.272102589586252,0.355019601816026,0.315409155336204,413.179119618708
1.33746911079854,0.481153871141614,0.392021175468581,0.212047149972645,0.196530677855616,0.214316961019362,0.232656152179675,0.831095004825305,0.242755523026412,0.246774020535995,0.193173103644369,0.293952470571064,0.0894219275422902,0.245376171218214,0.209865225103547,0.303365115707712,74.7998899466712
0.85914252973816,0.320044497266238,0.488830900090015,0.252010126066938,0.190316073144289,0.188025471495204,0.139826476966972,0.277203111079365,0.163460704063349,0.429099837134761,0.120319926299144,0.105357891285805,0.125886993527204,0.257557284966917,0.593575565021372,0.372933532387231,232.546630093137
1.03732397419147,0.441712014167345,0.282334701987746,0.262792822504569,0.201251032882616,0.319200874736674,0.171450875059432,0.349459804721352,0.117013928491451,0.498176697917569,0.168312223264604,0.223945513106141,0.22847811239358,0.265983407307532,0.763759307074766,0.33895122396185,89.4923269726503
1.31008650000096,0.315125933974996,0.342784407290299,0.239123715958898,0.315937965830086,0.269866276996637,0.173892406268097,0.32326487816392,0.249985103754259,0.488589349613114,0.113094568110096,0.175260614836152,0.092510411923854,0.247915000621986,0.630612063961373,0.25137947189517,183.310267646991
1.31621074726945,0.469362785332243,0.280292224900541,0.189183473759069,0.147560722004371,0.256367629107884,0.150864442715734,0.66723961667381,0.188132628652027,0.940468585453068,0.167493604688967,0.183384378160654,0.141037365150261,0.247862189863093,0.54270247544345,0.272955708753749,384.785988928017
0.556757160017979,0.350237047547737,0.298886667527629,0.310443497405126,0.156163770182881,0.192856216824164,0.166962440199771,0.104917257993445,0.0686447101871057,0.20223848658819,0.0930995386471775,0.258771664163566,0.0657631265010429,0.201675843008247,0.365109001332557,0.351099714727444,128.233545513025
1.26231610012643,0.307165435314128,0.454479080806766,0.229538804034227,0.266547860308122,0.226366118478008,0.176561410933834,0.851450252160237,0.106876129963117,0.239560423489158,0.18419858765416,0.28404188906136,0.107253046135357,0.217968190282604,0.247752251220343,0.392054886494169,118.454514745675
1.34291302840359,0.276533119512517,0.387284463358547,0.20958039230095,0.328530124374538,0.32771537309684,0.228404034893283,0.346747073089987,0.165614411390771,0.59949397970794,0.225158870245251,0.292915657356658,0.148417210185303,0.275819805184052,0.770320619048508,0.279586378003416,138.162830429829
1.2890740693789,0.336784703046909,0.368984440191268,0.184791123242852,0.298159500664772,0.294413763158322,0.276578338381847,0.738456150021472,0.0651677286716771,0.620909436446272,0.186600611119436,0.285105934540434,0.22115690262721,0.243643758760552,0.218293758062056,0.378842877751692,316.370508886263
1.17130886852921,0.442834747546416,0.482164395977943,0.130576251535484,0.243381697715094,0.167251973658732,0.179263498202453,0.580270941068641,0.134154740923911,0.913405264257244,0.234361292578426,0.115232659302037,0.187651284610173,0.221182810166237,0.566503345485963,0.357978157555311,358.098627972373
0.873413072967527,0.451186099280261,0.424137202881468,0.294041674780514,0.228429498402812,0.243545742722798,0.137209301265432,0.307494507564133,0.203586423156949,0.444914371357939,0.195291820563888,0.150937667859601,0.177019603397378,0.27633130107143,0.305144281444703,0.384527475705258,341.174469976355
1.27009174288706,0.367895172873298,0.446380090801648,0.231878229609851,0.21073419251121,0.284672876416676,0.18205495295754,0.651033083554355,0.192203402931327,0.612106545615196,0.229129096588212,0.265460470778185,0.132071496098921,0.253505126158607,0.570739553982847,0.395868039433159,91.3385073676964
1.03748675265669,0.310096490903563,0.392092689386801,0.224152997132363,0.176046570862228,0.210132857884264,0.257240006350801,0.226338874924762,0.217814236916985,0.706622052574964,0.205752516040368,0.257891419738145,0.234545813915957,0.243107143386972,0.278427443420474,0.259172005721161,388.876985903483
1.19938605672587,0.471215771894722,0.443141881727633,0.323192060160915,0.210242677126133,0.191265201659303,0.216590014695078,0.381959841404891,0.191181830289888,0.326632156451852,0.139118619260612,0.129417824686969,0.113135312999041,0.28739969671381,0.410481724275524,0.362308617187854,448.364799546665
0.969081842796975,0.268962864671428,0.428661499543237,0.202994181107874,0.142807397582906,0.310911677355461,0.215398537692855,0.354844703604491,0.109526202436557,0.357810963280276,0.196005054987208,0.160055290481145,0.213649427765859,0.256150050028271,0.307880826201624,0.337241389422535,16.0969012007352
1.46113622624507,0.410276075224985,0.45779992032499,0.26607836476167,0.178627657820962,0.328113389965341,0.260050997654424,0.461147107833003,0.20006461177103,0.203356533456623,0.151052387393602,0.276088664819906,0.134197562394943,0.221039656626974,0.764431125012854,0.376692961287611,72.6422777591691
1.27260541607417,0.448965722791562,0.423700265418628,0.290749524463824,0.158310686361751,0.259377709524835,0.172884884593541,0.589325722772943,0.155678902122104,0.974532004851835,0.227639230057348,0.228758257572057,0.0550082802945329,0.282475876101927,0.740982313154169,0.39302698027107,8.63930038598751
1.0876432462223,0.452316956839351,0.386119744904579,0.157305356442935,0.180559921932239,0.314453905105474,0.192337806849727,0.237817721697285,0.0888933570037335,0.981448662149603,0.130997041913351,0.276607401474659,0.147047229209268,0.293971991929121,0.728464193795355,0.360853228207433,488.51227178467
0.909636342634025,0.26222720686254,0.34105948471369,0.161869271490697,0.191332900313376,0.32973237986416,0.165386181945755,0.28303059268019,0.0794751791263323,0.372619569423462,0.23961877299344,0.155223248424106,0.206548811848005,0.253359074701454,0.36446407608888,0.381250575252937,160.061821702554
1.01144703650448,0.497347146409338,0.256377021701334,0.310953040080573,0.182862363699625,0.144880532519208,0.228435045109569,0.276060627300717,0.236030321362417,0.495698916472855,0.147001524504159,0.117400009069407,0.167762688985494,0.265166772987038,0.286621772150929,0.315616667691992,330.12735334713
1.22764864590866,0.416693641533002,0.438088204498952,0.272668014502525,0.196053721706431,0.324160528563356,0.221330306846244,0.66580077532393,0.148439494861771,0.746685277151508,0.241716148805576,0.166575631415522,0.102306706909983,0.26826377255199,0.381515229673823,0.348873219598922,399.193358819823
